HealthTap’s new Doctor Mom gives you the opportunity to direct questions to some of our best doctors who in their “free time” are full-time mothers too.Doctor Moms have raised children of their own and can provide a special perspective:	La Doctor Mom doctor de HealthTap te brinda la oportunidad de dirigir preguntas a algunos de nuestros mejores dcotores que en su tiempo libre también son mamás de tiempo completo.Las Mamás Doctor han criado a sus propios niños y pueden brindar una perspectiva especial:
Ask a Doctor Mom!	¡Pregúntale a una Mamá Doctor!
We’ve been looking for inspiring stories of people managing their health and well-being on HealthTap, and think that your story can be an inspiration to others (even if it’s anonymous).	Hemos estado buscando historias inspiradoras de gente manejando su salud y bienestar en HealthTap, y persar que tu historia puede ser una inspiración para otras (incluso si es anónima).
from anonymous members like the one below:	de miembros anónimos como el de abajo:
We believe that your story can be inspiring too and may even highlight it (anonymously) on our	Creemos que tu historia puede ser insipiradora también y puede incluso resaltarla (anonimamente en nuestro
With your permission, we may also share it with the media (without revealing your identity, unless you explicitly ask us to do so).	Con tu permiso, también podemos compartirla con los medios (sin revelar tu identidad, a menos que tu lo pidas explícitamente)
.No story is too big or too short — they all bring smiles to our hearts and motivate our team, other users, and the amazing doctors who work day and night to help you and millions everywhere live healthier, happier lives.	.Ninguna historia es muy corta o muy larga — todas traen sonrisas a nuestros corazones y motivan a nuestro equipo, a otros usuarios, y los increíbles doctores qe trabajan día y noche para ayudarte a ti y a millones de todas partes a vivir vidas más sanas y felices.
stories@healthtap.com	stories@healthtap.com
You can share your HealthTap experience by replying to this email or sending an email to 	Puedes Compartir tu experiencia HealthTap contestando a este correo electrónico y enviando uno a 
Thanks for sharing,	Gracias por compartir,
We’re so excited to have you join us on a journey to a healthier, happier life and feeling good every day.	Estamos emocionados de que te nos unas en este viaje a una vida más sana y feliz y sentirte buen cada día.
You now have instant access to millions of doctor answers, tips, news, app recommendations, and checklists	Ahora tienes acceso instantáneo a millones de respuestas de doctor tips, noticias, recomendaciones de aplicaciones, y listados
Ask health question 24/7 and get personalized, trustworthy answers from the comfort of your smartphone,	¡Haz una pregunta de salud 24/7 y obtén respuestas personalizadas, confiables desde la comodidad de tu smartphone,
tablet or computer!	tableta o computadora!
Welcome to HealthTap — we’re excited to help you live a happier, healthier life!	¡Bienvenido de HealthTap — estamos emocionados que de viva una vida más sana y feliz!
To get personal doctor answers, medical advice, and treatment, please confirm your email	Para obtener respuestas de doctor personalizadas, servicio médico, y tratamiento, por favor confirma tu correo electrónico
address by entering in the following code when prompted:	ingresando el siguiente código cuando se pida:
During a consult you can discuss your most important health questions, receive expert medical advice, and have prescriptions and refills sent to your local pharmacy as needed – all from the comfort of your home.	Durante una consulta puedes discutir tus preguntas más importantes de salud, recibe consejo de un médico experto, y obtén prescripciones y resurtido en tu farmacia local conforme lo vayas necesitando — todo desde la comodidad de tu casa.
Prefer to connect with your personal doctor on HealthTap?	¿Prefieres conectarte con tu doctor personal en HealthTap?
Member Tips Digest	Compendio de Tips de Miembros
Today's TipTaps	TipTaps de hoy
Please visit your Tips page to	Por favor visita tu página de Tips a
Get started by choosing from these top doctors picked just for you:	Inicia escogiendo de estos doctores top elegidos sólo para ti:
You're awesome. Saying "Thanks" means a lot to our doctors.	Eres increíble. Al decir “Gracias” significa mucho para nuestros doctores.
To thank you in return, we're offering you	Para agradecerte, te estamos ofreciendo
15 days FREE of HealthTap Prime,	15 días GRATIS de HelathTap Prime,
our premium service that gives you unlimited,	nuestro servicio premium que te da acceso
24/7 access to doctors using your smartphone,	20/7 ilimitado a doctores usando tu smartphone,
tablet or computer.	tableta o computadora!
You're welcome :)	De nada :)
At HealthTap we're continuously striving to improve your experience and that of the millions of people using HealthTap around the world. We'd love to hear from you about what you like about HealthTap, and what we can change and improve.	En HealthTap nos esforzamos continuamente para mejorar tu experiencia y la de millones de personas usando HealthTap al rededor del mundo. Nos encantaría saber de ti lo que te gusta de HealthTap, y qué podemos cambiar y mejorar.
We're preparing for our bi-annual company retreat in Napa, California, where we'll plan the next generation of HealthTap.	Nos estamos preparando para nuestro retiro bianual en Napa, California, donde planeamos la siguiente generación de HealthTap.
We'd appreciate your thoughts	Agradeceríamos tus ideas
on how we can make your HealthTap experience even better. Please take a moment to fill out	sobre lo que podemos hacer para mejorar tu experiencia HealthTap aún más. Por favor toma un momento para completar
this survey.	esta encuesta.
Your feedback will both improve HealthTap for you, and positively impact people and doctors everywhere.	Tus comentarios mejorarán HealthTap para ti, e impactarán positivamente a personas y doctores de todas partes.
When you complete the survey, we will enter you in a raffle to join us at our bi-annual company retreat in Napa, California with other members, doctors, and our core team!	¡Cuando completes la encuesta, te incluiremos en una rifa para que te nos una en nuestro retiro bi-anual en Napa, California con otros miembros, doctores y nuestro equipo prrincipall!
Thank you for completing our extensive HealthTap survey -- your feedback is invaluable!	Gracias por completar nuestra encuesta extensiva HealthTap -- ¡tus comentarios son invaluables!
We value your opinion tremendously and have created this short	Valoramos tu opinión tremendamente y hemos creado esta corta
follow-up survey	encuesta de seguimiento
especially for people who filled out the first one. We're excited to help you and millions of others even better and would really appreciate a few more moments of your time.	especialmente para gente que ha completado la primera. Estamos emocionados de ayudarte a ti y a otros millones mucho más y realmente apreciaríamos unos cuantos momentos más de tu tiempo.
You are our Hero! Thank you for completing our extensive HealthTap survey -- your feedback is invaluable.	¡Eres nuestro Héroe! Gracias por completar nuestra encuesta extensiva HealthTap -- ¡tus comentarios son invaluables!
As a member of HealthTap Heroes, we value your opinion tremendously and have created this short	Como un miembro de los Héroes HealthTap, valoramos tu opinión tremendamente y hemos creado esta corta
especially for people who filled out the first one. We're excited to help you and millions of others even better!	especialmente para gente que ha completado la primera. ¡Estamos emocionados de ayudarte a ti y a otros millones mucho más!
With Prime you get 24/7 unlimited immediate access to top doctors by video or text chat to get: Advice, Prescriptions, Reminders	Con Prime obtén acceso inmediato ilimitado 24/7 a doctores top por chat en video o texto para obtener: Consejo, Recetas, Recordatorios
Great news! You've been gifted $30 off of Prime to live a healthier, happier life!	¡Grandes noticias! ¡Se te han regalado $30 de descuento en Prime para vivir una vida más sana y feliz!
With HealthTap Prime, you'll have peace of mind with 24/7 unlimited, immediate access to top primary care doctors by video or text chat. You get personalized doctor advice, prescriptions sent to your local pharmacy, and reminders to keep your health on track!	Con HealthTap Prime, tendrás paz mental con acceso inmediato ilimitado 24/7 a atención médica primaria de calidad top por chat en video o texto. ¡Obtén consejo médico personalizado, prescripciones enviadas a tu farmacia local, recordatorios para mantener registro de tu salud!
you get $30 off your HealthTap Prime subscription.	obtén $30 de descuento en tu subscripción HealthTap Prime.
You can feel good that you've given the gift of health to someone you care about.	Puedes sentirte bien de que le has dado el regalo de la salud a alguien que te importa.
Invite more and get another $30 off!	¡Invita a más y obtén otros $30 de descuento!
Choose how you would like to invite:	Elige a quien te gustarí invitar:
Or, tell your friends to use your promo code:	O, dile a tus amigos que usen el código de promoción:
We know you've been waiting a while for an answer to your question, and we'd like to thank you for your patience. Unfortunately, we had to remove your question from consideration at this time. Not all questions on HealthTap receive answers. A question is likely to go unanswered if it lacks sufficient detail, if the question is unclear to our doctors, or if it contains terms with which the doctors are not familiar. Your question unfortunately fell into this category.	Sabemos que has estado esperando por una respuesta a tu pregunta, y nos gustaría agradecerte por tu paciencia. Desafortunadamente, hemos removido tu pregunta de consideración en este momento. No todas las preguntas en HealthTap reciben respuestas. Una es más probable de nos ser respondida si le falta suficiente detalle, si la pregunta no es clara para nuestros doctores, o si contiene términos con los cuales el doctor no está familiarizado. Desafortunadamente tu pregunra cayó en esta categoría.
While we know it can sometimes be hard to frame your question, if you can edit your question to make it easier to understand and answer, you'll have a better chance of receiving a great answer from a top doctor.	Sabemos que a veces es difícil elaborar tu pregunta, si puedes editar tu pregunta para hacerla más fácil de entender y responder, tendrás una mejor oportunidad de recibir una gran respuesta de un doctor top.
Here are some suggestions for receiving helpful answers from our doctors:	Aquí hay algunas sugerencias para recibir respuestas útiles de nuestros doctores:
We encourage you to look around HealthTap at other questions, tips, checklists, and relevant information and use them as references to improve your future questions. Having served more than a billion doctors' answers to people everywhere through our huge database of questions and health topics, we're confident that you'll find something similar that will either answer your question, or help you rephrase it in a way that our doctors can answer quickly	Te animamos a que des un vistazo a otros preguntas, tips, listados e información relevante en HealthTap y usarlas como referencia para mejorar futuras preguntas. Habiendo servido a más de un billón de respuestas de doctores a personas de todas partes a tráves de una enorme base de datos de preguntas y temas de salud, confiamos que encontrarás algo similar que contestará tu pregunta o te ayudará a replantearla para que nuestros doctores puedan responder rápidamente.
Browse answers to similar questions	Buscar respuestas a preguntas similares
To make up for this inconvenience, we would like to offer you a 15-day FREE trial of HealthTap Prime; our premium service that gives you unlimited live consults with doctors 24/7 on any device. Get advice, prescriptions and personalized reminders from top doctors. Your questions also get priority status when asked through our anonymous “free” service.	Para hacer esto conveniente, nos gustaría ofrecerte 15 días GRATIS de prueba de HealthTap Prime; nuestro servicio premium que brinda consultas en vivo ilimitadas con doctores  24/7 en cualquier dispositivo. Obtén consejos, prescripciones y recordatorios personalizados de nuestros doctores top. Tus preguntas también tienen estado de prioridad cuando son hechas a través de nuestro servicio anónimo gratuito.
Thank you for putting your trust in us!	¡Gracias por confiar en nosotros!
We've received your question. 	Hemos recibido tu pregunta. 
We'll email you as soon as a doctor responds	Te notificaremos en cuanto un doctor conteste
If you prefer to speak with a doctor directly, send a message or schedule a virtual appointment	Si prefieres hablar con un doctor directamente, envía un mensaje o agenda una cita virtual
with a specialist of your choice through HealthTap Concierge and get:	con un especialista de tu preferencia a través de HealthTap y obtén:
Who would you like to get help from?	¿De quién te gustaría recibir ayuda?
Your case:	Tu Caso:
easily find answers and connect to doctors and specialists at your fingertips via video, voice or text	encuentra respuestas fácilmente y conecta con doctores y especialistas a la punta de los dedos vía video, voz o texto
Through HealthTap HOPES, the world’s first Health Operating System, we’re streamlining and simplifying your entire healthcare experience. Whatever your health concerns, you can 	A través de HealthTap HOPES el primer Sistema Operativo de Salud del mundo, estamos transmitiendo y simplificando tu completa experiencia de salud. Cualquier cosa que te preocupe de tu salud, puedes 
Please click the link below to set your password and access your account.	Por favor haz clic en el enlace debajo para establecer tu contraseña y accesar a tu cuenta.
The HealthTap team	El equipo HealthTap
We’re excited to help you manage your health and wellness! You now have immediate access to world-class healthcare at your fingertips.	¡Estamos emocionadas de ayudarte a administrar tu salud y bienestar! Ahora tienes acceso inmediato a atención a la salud de clase mundiar al alcance de tus dedos.
We’re looking forward to helping you feel fantastic!	¡Estamos ansiosos de ayudarte a sentirte fantásticamente!
If you love HealthTap Prime, it's a sure bet your loved ones will, too!	¡Si te encanta HealthTap Prime, es seguro que tus seres queridos lo amarán tambien!
get $30 off for every person who joins.	obtén $30 de descuento por cada persona que se una.
To use these credits, please apply the following promo code when prompted for payment:	Para usar estos créditos, por favor aplica el siguiente código de promoción cuando se solicite para pago:
You can also share your promo code with friends and family in case they need to speak with a doctor, too.	También puedes compartir tu código de promoción con amigos y familia en caso de que ellos necesiten hablar con un doctor, también.
Congratulations on taking the first step toward a healthier, happier you!	¡Felicidades por tomar el primer paso hacia un tú más sano y feliz!
Once you do, we’ll immediately get to work finding just the right doctors to add to your Care-Team. That way whenever you need expert advice, you’ll have hand-picked doctors ready to answer your questions.	Una vez que lo hagas, nos pondremos a trabajar de inmediato para encontrar el doctor correcto para añadir a tu Care-Team. De esa forma cuado necesites consejo expero, tendrás doctores elegidos cuidadosamente listos para contestar tus preguntas.
Your response is purely confidential and helps us create a better experience for all our members. Please let us know how we're doing!	Tu respuesta es meramente confidencial y nos ayuda a crear una mejor experiencia para todos nuestros miembros. ¡Por favor haznos saber cómo lo estamos haciendo!
How likely are you to recommend HealthTap to a friend or relative?	¿Qué tan probable es que recomiendes HealthTap a un amigo o familiar?
not likely	Poco probable
very likely	Muy probable
Invite your friends and family, we'll give them $30 off HealthTap Prime—and you get $30 off your Prime subscription for every person that joins.	Invita a tus amigos y familia, les daremos $30 de descuento para HealthPrime —y tu obtienes $30 de descuento de tu subscripción Prime por cada persona que se una.
With HealthTap Prime you get 24/7 unlimited immediate access to top doctors by video or text chat. You get: Advice, Prescriptions, Reminders	Con HelathTap Prime obtienes acceso inmediato ilimitado 24/7 a doctores top por chat en video o texto. Obtienes: Consejo, Recetas, Recordatorios
Welcome to HealthTap Prime! You’ve just taken an important step toward leading a happier, healthier life, with the help of HealthTap Prime. Now you can take advantage of all the wonderful things we offer! As a Premium member, you get:	¡Bienvenido a HealthTap Prime! Acabas de tomar un paso importante haci una vida más feliz y sana, con la ayuda HealthTap Prime. Ahora puedes aprovechar todas las cosas maravillosas que ofrecemos. Como miembro Premium, obtienes:
You control the reminders you receive	Tú controlas los recordatorios que recibes
In your	En tu
account settings	configuración de cuenta
you can control what information is sent to you, and where it’s sent.	puedes controlar qué información se te envía, y a donde se envía,
This ensures that these reminders are useful, and that you only get the information	Esto asegura que estos recordatorios sean útiles. que sólo tú obtengas la información
you want sent to your email or mobile device.	que quieres enviar a tu correo electrónico o dispositivo móvil.
Change your	Cambia tu
settings	configuración
or opt out at any time	u sal en cualquier momento
You can unsubscribe from receiving reminders via email,	Puedes solicitar dejar de recibir recordatorios vía correo electrónico,
push notification, or both. You can do this for any specific	notificación push, o ambos. Puedes hacer esto con cualquier
reminders or items on a checklist, or from email and push	recordatorioi específico o artículos en un listado, o de un correo electrónico y notificaciones
notifications in general.You control the utility, and	push en generalTú controlas la utilidad, y
the privacy, of the reminders you receive.	la privacidad, de los recordatorios que recibes.
Certain Prescriptions are Not Available through Virtual Consults	Ciertas Prescripciones No están Disponibles a través de Consultas Virtuales
Standard prescriptions issued by Primary Care Doctors for most common conditions are available via Virtual Consults. Prescriptions not available through Virtual Consults include:	Prescripciones estándar otorgadas por Doctores de Atención Primaria para las condiciones más comúnes están disponibles vía Consultas Virtuales. Prescripciones no disponibles a través de Consultas Virtuales incluyen:
Virtual Consults are Available in English	Consultas Virtuales están Disponibles en Inglés
Currently, Virtual Consults are available only in English.	Actualmente, Consultas Virtuales están Disponibles sólo en Inglés
Happy ½ Birthday! Remember this wise saying on your happy day: the more you celebrate your life, the more there is in life to celebrate!	¡Feliz ½  Cumpleaños! Recuerda este sabio dicho den tu día feliz: ¡entre más celebras tu vida, más hay en la vida para celebrar!
Here’s to lots of celebration today! We wish you lots of good health for you and your loved ones in the coming year :)	¡Aquí hay muchas celebraciones el día de hoy! Te deseamos mucha salud para ti y tus seres queridos en el siguiente año :)
Happy ½ Birthday! Today is the perfect day to get a head start on your health before you turn another year older. Imagine blowing out your candles in six months and being even closer to your health goals.	¡Feliz ½  Cumpleaños! Hoy es el día perfecto para un buen comienzo en tu salud antes que te vuelvas un año más viejo. imagina soplando tus velas en seis meses y estar aún más cerca de tus metas de salud/
You’re in luck! We’re giving you 15 days of HealthTap Prime — FREE! Talk to a doctor via live video or text chat 24/7 with any mobile device or personal computer. It's the easiest way to get the answers and advice you need to start becoming a healthier, happier you!	¡Tienes suerte! ¡Te estamos regalando 15 días de HealthTap Prime —GRATIS! Habla con un doctor vía chat en video o texto 24/7 con cualquier dispositivo móvil o computadora personal. ¡Es la forma más fácil de obtener respuestas y consejos que necesitas para comenzar a convertirte en un tú más sano y feliz!
15 days of HealthTap Prime — 	15 días gratis de HelathTap Prime — 
We hope this makes your life happier AND healthier this year :)	Esperamos que esto haga tu vida más feliz Y más sana este año :)
Here's to celebrating your special day!	¡Aquí está para celebrar tu día especial!
Here are all the awesome FREE things you get:	Aquí están todas las increíbles cosas GRATIS que obtienes:
Doctor Answers	Respuestas de Doctor
Ask your health questions 24/7 and get trustworthy answers from top doctors	Realiza tus preguntas de salud 24/7 y obtén respuestas confiables de doctores top
Doctor curated content	Contenido creado por doctores.
Access doctor answers, tips, recommended apps and articles based on your health interests.	Accede a respuestas de doctor, tips aplicaciones recomendadas y artículos basados en tus intereses de salud.
Doctor checklists	Listados médicos
Achieve your health goals with doctor checklists and timely reminders	Logra tus metas de salud con listados médicos y recordatorios oportunos
Member Tip Digest	Compendio de Tips de Miembros
TipTap:	TipTap:
Share this tip!	¡Comparte este tip!
How would you like to learn more about your health, get help when you need it, and take action to feel good?	¿Cómo te gustaría aprender más acerca de tus salud, obtener ayuda cuando lo necesites, y tomar acción para sentirte bien?
I’m proud to be connected to the world’s most trusted source of doctor-created health information. Looking forward to you joining!	Estoy orgulloso de estar conectado con la fuente de información de doctores más confiable del mundo. ¡Ansioso de que te unas!
With kind regards,	Con saludos cordiales,
said in the update:	dicho en la actualización
Please confirm your appointment or find another time that works better for you.	Por favor confirma tu cita o encuentra otro tiempo que funcione mejor para ti.
A message for you:	Un mensaje para ti:
How are you feeling?	¿Cómo te sientes?
Great work adding a condition to your profile! Now take the next step by connecting virtually with a doctor hand-picked just for you based on your interests:	¡Gran trabajo al añadir una condición a tu perfil! Ahora toma el siguiente paso conectándote virtualmente con un doctor elegido cuidadosamente sólo para ti basado en tus intereses:
With HealthTap Concierge, you can easily schedule appointments, connect for live video or text consults, and send secure messages, day or night. It’s a great way to get a second opinion or ask questions without having to go into a physical office.	Con HealthTap Concierge, puedes angendar citas fácilmente, conectar consultas por chat de video o texto, y enviar mensajes, día o noche. Es una gran forma de obtener una segunda opinión o hacer preguntas sin tener que ir a una ofcina física.
You can consult with these doctors to:	Puedes consultar con estos doctores para:
Note:	Nota:
Replies to this email will not reach me. To ask me about a health concern, please accept this invitation and send me a message or schedule a virtual appointment with me on HealthTap. If you believe you may have an emergency, call 911 or immediately go to the ER.	No llegarán a mi respuestas a este correo. Para preguntarme acerca de una inquietud sobre salud, por favor acepta esta invitación y envíame un mensage o agenda una cita virtual conmigo en HealthTap. Si crees tener una emergencia, llama al 911 o ve inmediatamente a ER.
And many more reasons!	¡Y muchas razones más!
Try one of these top doctors instead:	Intenta uno de estos doctores top mejor:
And remember, if you ever need to talk to a doctor immediately, you can use HealthTap Prime, which gives you 24/7 access to primary-care physicians via video or text chat from any phone or computer.	Y recuerda, si alguna vez necesitas hablar con un doctor inmediatamente, puedes usar HealthTap Prime, el cual da acceso 24/7 a médicos de atención primaria vía chat en video o texto desde cualquier teléfono o computadora.
If this date doesn’t work, you may select a different time when confirming your appointment.	Si esta fecha no funciona, puedes seleccionar una hora diferente al momento de confirmar tu cita/
Replies to this message via email will not reach the doctor. To ask questions about a health concern, please accept this invitation to send a message or schedule a virtual appointment with a doctor.	Respuestas a este mensaje vía correo electrónico no llegarán al doctor. Para preguntarme acerca de una inquietud sobre salud, por favor acepta esta invitación para enviar un mensaje o agendar una cita virtual con un doctor.
Please sign into HealthTap using your desktop browser or mobile app 5 to 10 minutes before your scheduled appointment and ensure that your microphone and webcam are turned on and working. We’ll start your Virtual Appointment automatically at the right time. We want to let you know that if you are more than five minutes late, you will be charged for the appointment and the time slot will be given to another patient.	Por favor regístrate a HealtTap usando tu navegador de escritorio o aplicación móvil de 5 a 10 minutos antes de que agendes una cita y asegúrate que tu micrófono y webcam estan encendidas y funcionando. Comenzaremos tus Cita Virtual automáticamente en el momento correcto. Queremos hacerte saber que si llegar más de 5 minutos tarde, se te cobrará la cita y el espacio de tiempo se le dará dado a otro paciente.
Need to cancel or change your appointment? No worries! You can	¿Necesitas cancelar o cambiar tu cita? ¡Sin preocuparte! Puedes
any time. Just give us 24 hours notice out of professional courtesy to the doctor.	en cualquier momento. Sólo dannos una notificación de 24 horas como cortesía hacia el doctor.
After that, unfortunately we won't be able to refund your fee.	Después de eso, desafortunadamente no seremos capaces de reembolsar tu cuota.
To start your consult you can also use the button below 5 min before your appointment time.	Para empezar tu consulta puedes también usar el botón debajo 5 min antes de la hora de tu cita.
Please log onto HealthTap using your desktop browser or mobile app 5-10 minutes before your scheduled appointment, and ensure that your microphone and webcam are turned on and working. Please be prompt as we’ll start your Virtual Appointment automatically at your appointment time.	Por favor ingresa a HealtTap usando tu navegador de escritorio o aplicación móvil de 5 a 10 minutos antes de que agendes una cita y asegúrate que tu micrófono y webcam estan encendidas y funcionando. Por favor se rápido ya que comenzaremos tu Cita Virtual automáticamente a la hora de la cita.
Please be advised that if you’re more than five minutes late, you still will be charged for the appointment, and the time slot will be given to another patient.	Queremos hacerte saber que si llegar más de 5 minutos tarde, se te cobrará la cita, y el espacio de tiempo se le dará dado a otro paciente.
Is it time to start your appointment?	¿Es hora de empezar tu cita?
any time.	en cualquier momento.
Please note that appointments cancelled less than 24 hours from the appointment time will not be refunded.	Por favor nota que citas canceladas a menos de 24 horas de la hora de la cita no serán reembolsadas.
43	43
OVERVIEW	PERSPECTIVA GENERAL
Earnings*	Ganancias*
$90	$ 90
This week	Esta semana
$1,235	$ 1.235
WEEKLY EARNINGS	GANANCIAS SEMANALES
Week of: Aug 9-Aug 15, 2015	Semana de: 9 Ago-15Ago, 2015
Total earnings: 	Ganancias totales: 
BALANCE	BALANCE
Outstanding balance: 	Balance destacado 
Total payments to date: 	Total de pagos a la fecha: 
EARN MORE	GANA MÁS
Be creative! Our associates have found that a single effective social media post can drive multiple signups. Be sure include your unique referral link to receive credit for your signups:	¡Sé creativo! Nuestros socios han encontrado que una publicación efectiva en redes sociales puede llevar a múltiples registros. Asegúrate que tu enlace único de recomendación recibe créditos por tus registros:
TIP	TIP
Gaby got	Gaby obtuvo
12 Prime subscriptions in 10 days	10 subscripciones Prime en 10 días
with a single facebook post, so we asked her to share her secrets.	con una simple publicación en facebook, así que le pedimos que compartiera sus secretos.
“Wonder how I'm getting all those subscriptions? Here are three pointers to help you. I don't have much sales experience, but I do love telling stories. Any good story has to answer three questions:	¿Se preguntan cómo obtengo todas esas subscripciones? Aquí están tres indicadores para ayudarte. No tengo mucha experiencia en ventas, pero me encanta contar historias. Cualquier historia buena tienes que responder tres preguntas:
1. Who is this story for?	1. ¿Para quién es esta historia?
2. Why does this story matter?	2. ¿Por qué es esta historia importante?
3. What do you want the reader to do or get out of it?	3. ¿Qué quieres que el lector haga u obtener de ello?
These three questions and their answers can help you get to where you want to do: making money by telling your audience about a service that will benefit them. HealthTap Prime is a paid subscription service for anytime, anywhere primary care Virtual Consults with doctors (HD video or chat, right from your computer or mobile device), advice, prescriptions, and reminders. You earn $25 for each sign up.”	Estas tres preguntas pueden ayudarte a donde quires llegar: ganando dinero por contarle a tu audiencia acerca de un servicio que los beneficiará. HealthTap Prime es un servicio de subscripción de paga para Consultas Virtuales de atención primaria en cualquier momento, cualquier lugar con doctores (chat en video HD, desde tu computadora, o dispositivo móvil) consejo, prescripciones, y recordatorios. Gana $25 por cada registro.”
Stay tuned for more tips from Gaby in the coming weeks!	¡Mantente al tanto para más tips de Gaby en las siguientes semanas!
Our mission is to help you help your patients, and make the world a happier and healthier place.	Nuestra misión es ayudarte a ayudar a tus pacientes, y hacer del mundo un lugar más saludable y feliz.
Feel free to reach out anytime to our team at	Siéntete libre de comunicarte con nuestro equipo en cualquier momento a
(650) 376-6010	(650)376-6010
concierge@healthtap.com	concierge@healthtap.com
In good health,	En buena salud,
Congrats on completing your	¡Felicidades por completar tu
Influencer earnings form!	solicitud de ganancias influyente!
Thank you for joining the	¡Gracias por unirte al
HealthTap Ambassador Program!	Programa HealthTap Ambarrador!
Here are the three services you can promote! Each of them provides access to top doctors who can give medical advice, prescribe medications, and order and review lab tests:	¡Aquí están los tres servicios que puedes promover! Cada uno de ellos brinda acceso a doctores top que pueden dar consejo médico, prescribir medicamento, y ordenar y revisar pruebas de laboratorio:
Click to share your URL via email and social media! We’ll email you weekly reports on your earnings, and you’ll be paid seamlessly via PayPal each month*	¡Haz clic para compartir tu URL vía correo electrómico y redes sociales! Te enviaremos reportes de tus ganancias semanalmente por correo electrónico, y te pagaremos impecablemente vía PayPal cada mes*
Message or schedule a virtual appointment with doctors in over 137 specialties	Agenda una cita virtual o envía un mensaje para ello con doctores en más de 137 especialidades
Your unique Concierge URL:	Tu URL único de conciege:
Earn $5 for each Concierge consult purchased through your unique URL (retail price $39)	Gana $5 por cada consulta Concierge pagada a través de tu URL único  (precio al menudeo $39)
Reach more people by posting a widget on your website	Llega a más personas publicando un widget en tu sitio web
Post this widget on your website or blog to help more people connect to doctors—an easy way to earn more money!	Publica este widget en tu sitio web o blog para ayudar a más gente a conectarse con doctores — ¡una forma fácil de ganar más dinero!
Simply copy the code below and paste it into your web page:	Simplemente copiando el código debalo y pegándolo en tu página web:
Prime Bundles	Paquete Prime
3 consults with primary care doctors to use anytime, anywhere	3 consultas con atención primaria que doctores usan todo el tiempo, desde donde sea
Your unique Prime bundles URL:	Tu URL único de paquetes Prime:
Earn $5 for each Prime bundle purchased through your unique URL (retail price $49)	Gana $5 por cada consulta Concierge pagada a través de tu URL único  (precio al menudeo $ 49)
Prime Subscriptions	Subscripciones Prime
Unlimited virtual consults with primary care doctors—anytime, anywhere	Consultas ilimitadas con atención primaria médica—cuando sea, desde donde sea
Your unique Prime subscription URL:	Tu URL único de paquetes Prime:
Earn $25 for each Prime subscription purchased through your unique URL (retail price $99)	Gana $ 25 por cada consulta Concierge pagada a través de tu URL único  (precio al menudeo $ 99)
We look forward to working with you! If you have any questions, please contact us at	¡Estamos emocionados de trabajar contigo! Si tienes cualquier pregunta, por favor contáctanos en
ambassador@healthtap.com	ambassador@healthtap.com
*Please see Agreement for additional information. PayPal may charge fees to receive payments; payments subject to anti-fraud protection holding period.	*Por favor ve el Acuerdo para información adicional. PayPal puede cobrar cuotas por recibir pagos; los pagos están sujetos a un periodo de protección de tenencia anti fraude
Great news! A patient wants to get in touch with you using a HealthTap paid private message.	¡Grandes noticias! Un paciente quiere estar en contacto conigo usando un mensaje privado HealthTap pagado.
HealthTap is the world’s leading Interactive Health Network that helps local patients find you based on your proven clinical expertise and the topics in medicine that you are known for in your community. Joining HealthTap as a doctor is free and takes less than a minute online or on your smartphone.	HealthTap es la Red de Salud Interactiva líder del mundo que auida a pacientes locales a encontrarte basándose en tu destreza clínica probada y los temas de medicina por los que eres conocido en tu comunidad. Unirte a HealthTap como un doctor es gratis y toma menos de un minuto en línea o en tu smartphone.
Join HealthTap’s Medical Expert Network now to get your paid message and you will also:	Únete a la Red de Expertos Médicos HealthTap ahora para obtener tu mensaje pagado y también podrás:
Get your own free customizable mobile app (!) to better serve your patients	Obtener tu propia aplicación personalizable gratis (!) para mejorar ele servicio a tus pacientes
Enjoy personal rewards and a boost to your income	Disfruta de recompensas personales y una mejora en tu ingreso
Enhance your reputation with a higher DocScore	Aumenta tu reputacióm con un DocScore más alto
Gain recognition in the specialty topics that interest you	Gana reconocimiento en los temas de especialidad que te interesan
Attract new local patients and receive appointment requests online	Atrae nuevos pacientes locales y recibe solicitudes de citas en línea
Share HIPAA-secure images and documents instantly with patients and colleagues anytime, anywhere	Comparte imágenes con seguridad HIPAA y documentos instantáneamente con pacientes y colegas en cualquier momento, desde donde sea
You can also build your referral networks and connect with peers from Medical School, Residency, and beyond.	También puedes constuir una red de referencias y conectar con compañeros de la Escuela de Medicina, Residencia y más
Give your patients access to the information they need from a source they can trust: you.	Brinda a tus pacientes acceso a la información que necesitan de una fuente que pueden confiar: tú
Sign up now to see your message. We look forward to welcoming you to HealthTap!	Regístrate ahora para ver tu mensaje. ¡Estamos ansioso de darte la bienvenida a HealthTap!
Sign up now.	Regístrate ahora.
All the best,	Todo lo mejor
PFA the attached file to delete experts	PFA el archivo adjunto para eliminar expertos
Low Consult Rating Feedback	Baja cantidad de Comentarios de Consulta
ChatSession ID:	ChatSession ID:
Rating:	Calificación:
limited time, launch special pricing	tiempo limitado, precio especial de lanzamiento
Try HealthTap Prime	Prueba HealthTap PRIME
today. You’ll have even more reasons to smile and feel good!	hoy. ¡Tendrás aún más razones para sonreír y sentirte bien!
Prime subscribers get:	Subscriptores Prime obtienen:
Back by popular demand–Buy 1, get 1 Free!	Atrás por demanda popular —Compra 1 obtén 1 Gratis!
Two doctor consults for the price of 1	Dos consultas médicas por el precio de 1
