Member Tips Digest	会员小贴士摘要
Today's TipTaps	今日的TipTaps
Please visit your Tips page to	请访问您的小贴士页面
Get started by choosing from these top doctors picked just for you:	从选择这些为您挑选的顶级医生开始：
You're awesome. Saying "Thanks" means a lot to our doctors.	您真棒。说“谢谢”对我们的医生意味着很多。
To thank you in return, we're offering you	谢谢您的回报，我们为您提供
15 days FREE of HealthTap Prime,	HealthTap Prime 15天免费
our premium service that gives you unlimited,	我们的高级服务，给您全天24小时，无限制的
24/7 access to doctors using your smartphone,	访问医生，通过您的智能手机，
tablet or computer.	平板电脑或电脑。
You're welcome :)	不客气 :)
At HealthTap we're continuously striving to improve your experience and that of the millions of people using HealthTap around the world. We'd love to hear from you about what you like about HealthTap, and what we can change and improve.	在HealthTap，我们不断努力改善您的使用体验，以及改善全球数百万使用HealthTap的用户体验。我们很愿意了解您喜欢HealthTap的地方，以及我们可以改变和改进的地方。
We're preparing for our bi-annual company retreat in Napa, California, where we'll plan the next generation of HealthTap.	我们正准备在加利福尼亚州的纳帕每年举行两次次公司撤退计划，我们将计划下一代HealthTap。
We'd appreciate your thoughts	我们非常感谢您对我们
on how we can make your HealthTap experience even better. Please take a moment to fill out	如何给您更好的HealthTap体验的想法。请花一点时间填写
this survey.	此调查。
Your feedback will both improve HealthTap for you, and positively impact people and doctors everywhere.	您的反馈将为您改善HealthTap，并对所有地方的人和医生产生积极影响。
When you complete the survey, we will enter you in a raffle to join us at our bi-annual company retreat in Napa, California with other members, doctors, and our core team!	当您完成调查时，我们邀您加入一次抽奖活动，与我们其他会员、医生和我们的核心团队一起参加我们公司在加利福尼亚的纳帕举行的一年两次的撤退计划。
Thank you for completing our extensive HealthTap survey -- your feedback is invaluable!	感谢您完成我们丰富的HealthTap调查 - 您的反馈是非常宝贵的！
We value your opinion tremendously and have created this short	我们非常重视您的意见，并创造了这个简短的
follow-up survey	随访调查
especially for people who filled out the first one. We're excited to help you and millions of others even better and would really appreciate a few more moments of your time.	特别是对于第一个填写的人。我们很高兴帮助您和其他数百万用户，真心感谢您愿意多花费几分钟时间。
You are our Hero! Thank you for completing our extensive HealthTap survey -- your feedback is invaluable.	您是我们的英雄！感谢您完成我们丰富的HealthTap调查 - 您的反馈是非常宝贵的！
As a member of HealthTap Heroes, we value your opinion tremendously and have created this short	作为HealthTap Heroes的会员，我们珍视您的意见，并创造了这个简短的
especially for people who filled out the first one. We're excited to help you and millions of others even better!	特别是对于第一个填写的人。我们很高兴能帮助您和甚至另外数百万用户！
With Prime you get 24/7 unlimited immediate access to top doctors by video or text chat to get: Advice, Prescriptions, Reminders	有了Prime黄金会员，您可以每天24小时的无限制立即访问顶级医生，通过视频或文字聊天获得：建议，处方，提醒
Great news! You've been gifted $30 off of Prime to live a healthier, happier life!	好消息！为了更健康，更快乐的生活，您已经赠送了30美元的Prime！
With HealthTap Prime, you'll have peace of mind with 24/7 unlimited, immediate access to top primary care doctors by video or text chat. You get personalized doctor advice, prescriptions sent to your local pharmacy, and reminders to keep your health on track!	成为HealthTap Prime黄金会员，您可以每天24小时通过视频或文字聊天，无限制立即访问普通门诊医生。您可以得到个性化的医生建议，处方会发送到您当地的药店，以及有人提醒您保持健康！
you get $30 off your HealthTap Prime subscription.	您获得了30美元的HealthTap Prime订阅。
You can feel good that you've given the gift of health to someone you care about.	您会因给了您所关心的人健康这一礼物而感到开心。
Invite more and get another $30 off!	邀请更多，并获得另一个30美元！
Choose how you would like to invite:	选择您要邀请的方式：
Or, tell your friends to use your promo code:	或者，告诉您的朋友使用您的优惠码：
We know you've been waiting a while for an answer to your question, and we'd like to thank you for your patience.  Unfortunately, we had to remove  your question from consideration at this time. Not all questions on HealthTap receive answers. A question is likely to go unanswered if it lacks sufficient detail, if the question is unclear to our doctors, or if it contains terms with which the doctors are not familiar.  Your question unfortunately fell into this category.	我们知道您已经为问题的解答等了一段时间，我们非常感谢您的耐心等待。很抱歉，我们必须在此时删除您的问题。在HealthTap上不是所有问题都能得到答案。如果问题不够详细，如果我们的医生不清楚问题内容，或者如果问题涉及到含医生不熟悉的术语，则问题可能不会得到答复。不幸的是，您的问题属于这个类别。
While we know it can sometimes be hard to frame your question, if you can edit your question to make it easier to understand and answer, you'll have a better chance of receiving a great answer from a top doctor.	如果问题不够详细，如果我们的医生不清楚问题内容，或者如果问题涉及到含医生不熟悉的术语，则问题可能不会得到答复。
Here are some suggestions for receiving helpful answers from our doctors:	这里有一些建议，是关于怎么能从我们的医生那里接收有用答案的。
We encourage you to look around HealthTap at other questions, tips, checklists, and relevant information and use them as references to improve your future questions. Having served more than a billion doctors' answers to people everywhere through our huge database of questions and health topics, we're confident that you'll find something similar that will either answer your question, or help you rephrase it in a way that our doctors can answer quickly	我们鼓励您在HealthTap上查看其他问题，建议，检查列表，和相关信息，并使用它们作为参考来改善您未来的问题。通过我们庞大的问题和健康话题数据库，我们为全世界的人们提供了超过10亿的医生答案，我们相信您会找到类似的东西来回答您的问题，或者帮助您改变它的方式，我们的医生都可以快速回答。
Browse answers to similar questions	浏览类似问题的答案
To make up for this inconvenience, we would like to offer you a 15-day FREE trial of HealthTap Prime; our premium service that gives you unlimited live consults with doctors 24/7 on any device. Get advice, prescriptions and personalized reminders from top doctors. Your questions also get priority status when asked through our anonymous “free” service.	为了弥补此不便，我们希望为您提供15天免费试用HealthTap Prime黄金会员的服务；我们的优质服务，将会给您，在任何设备上全天24小时的无限制实时医生咨询体验。您可以从顶级医生那里获得建议，处方和个性化的提醒。当通过我们的匿名“免费”服务提出问题时，您的问题也会获得优先级。
Thank you for putting your trust in us!	感谢您对我们的信任！
We've received your question. 	我们已收到您的问题。 
We'll email you as soon as a doctor responds	一旦医生回复，我们会向您发送电子邮件
If you prefer to speak with a doctor directly, send a message or schedule a virtual appointment	如果您喜欢直接与医生交流，发送信息或与您通过HealthTap Concierge
with a specialist of your choice through HealthTap Concierge and get:	选择的专家来安排虚拟预约并：
Who would you like to get help from?	您想从谁那里得到帮助？
Your case:	您的情况：
easily find answers and connect to doctors and specialists at your fingertips via video, voice or text	轻松找到答案，并且您只需通过您的指尖，以视频，语音或文字的方式，就能连接到医生和专家。
Through HealthTap HOPES, the world’s first Health Operating System, we’re streamlining and simplifying your entire healthcare experience. Whatever your health concerns, you can 	通过世界上的第一个健康操作系统，HealthTap HOPES，我们正在简化并且简化您的整个医疗体验。无论您有什么健康问题，您都可以 
Please click the link below to set your password and access your account.	请点击下面的链接来设置您的密码和访问您的账户。
The HealthTap team	HealthTap团队
We’re excited to help you manage your health and wellness! You now have immediate access to world-class healthcare at your fingertips.	我们很高兴能帮助您管理您的健康。通过您的手指，您就能立即访问到世界级的医疗保健。
We’re looking forward to helping you feel fantastic!	我们期待着帮助您感受到不可思议！
If you love HealthTap Prime, it's a sure bet your loved ones will, too!	如果您喜欢HealthTap Prime黄金会员，那么您的亲人也将会喜欢的。
get $30 off for every person who joins.	每加入一个人即可获得30美元。
To use these credits, please apply the following promo code when prompted for payment:	要使用这些积分，请您在系统提示付款时应用以下优惠码：
You can also share your promo code with friends and family in case they need to speak with a doctor, too.	如果您的朋友或家人需要与医生交流，您也可以把您的优惠码分享给他们。
Congratulations on taking the first step toward a healthier, happier you!	祝贺您，向更健康，更快乐的您迈出了第一步！
Once you do, we’ll immediately get to work finding just the right doctors to add to your Care-Team. That way whenever you need expert advice, you’ll have hand-picked doctors ready to answer your questions.	一旦您这样做了，我们将立即找到正确的医生，并添加到您的医疗团队。这样，每当您需要专家建议时，将会有精心挑选的医生来准备回答您的问题。
Your response is purely confidential and helps us create a better experience for all our members. Please let us know how we're doing!	您的回复是绝对保密的，这样将有助于我们为所有会员创造更好的体验。请告诉我们，我们正在做什么！
How likely are you to recommend HealthTap to a friend or relative?	您向朋友或亲戚推荐HealthTap的可能性有多大？
not likely	不太可能
very likely	非常有可能
Invite your friends and family, we'll give them $30 off HealthTap Prime—and you get $30 off your Prime subscription for every person that joins.	邀请您的朋友和家人，我们将给他们价值30美元的HealthTap Prime黄金会员， 并且对于每个加入的人，您将得到三十美元的Prime订阅。
With HealthTap Prime you get 24/7 unlimited immediate access to top doctors by video or text chat.  You get: Advice, Prescriptions, Reminders	使用HealthTap Prime黄金会员，您可以通过视频或文字聊天获得24/7无限制的即时访问顶级医生的权利。您获得：建议，处方，提醒
Welcome to HealthTap Prime! You’ve just taken an important step toward leading a happier, healthier life, with the help of HealthTap Prime. Now you can take advantage of all the wonderful things we offer! As a Premium member, you get:	欢迎来到HealthTap！在HealthTap Prime黄金会员的帮助下，您刚刚朝着更快乐，更健康的生活迈出了重要一步。现在您可以利用我们提供的所有美好的东西。作为一名高级会员，您可以：
You control the reminders you receive	您可以控制收到的提醒
In your	在您的
account settings	账户设置
you can control what information is sent to you, and where it’s sent.	您可以控制发送给您的信息以及发送到何处。
This ensures that these reminders are useful, and that you only get the information	这确保这些提醒很有用，并且您只能获取信息
you want sent to your email or mobile device.	您想要发送到您的邮箱或移动设备。
Change your	更改您的
settings	设置
or opt out at any time	或随时停用
You can unsubscribe from receiving reminders via email,	您可以通过电子邮件，
push notification, or both.  You can do this for any specific	推送通知或两者取消订阅接收提醒。您可以对清单上的任何特定
reminders or items on a checklist, or from email and push	提醒或项目，或通常的电子邮件和推送
notifications in general.  You control the utility, and	通知执行此操作。您控制的功用，和
the privacy, of the reminders you receive.	隐私，您收到的提醒。
Certain Prescriptions are Not Available through Virtual Consults	通过虚拟咨询得到的处方不全都是可靠的
Standard prescriptions issued by Primary Care Doctors for most common conditions are available via Virtual Consults.  Prescriptions not available through Virtual Consults include:	在虚拟咨询上，普通门诊医生为大多数病症发出的标准处方，是可靠的。不能通过虚拟咨询获得的处方包括：
Virtual Consults are Available in English	虚拟咨询可以用英语提供
Currently, Virtual Consults are available only in English.	当前，虚拟咨询只可以用英语提供
Happy ½ Birthday!  Remember this wise saying on your happy day: the more you celebrate your life, the more there is in life to celebrate!	生日 ½  快乐！记住这个“在您的快乐一天”的明智的说法，：您庆祝您的生活越多，那么您的生活中就越会有值得庆祝的事情！
Here’s to lots of celebration today! We wish you lots of good health for you and your loved ones in the coming year :)	今天这里有很多值得庆祝！我们祝愿您和您的亲人在接下来的一年能够健康:)
Happy ½ Birthday! Today is the perfect day to get a head start on your health before you turn another year older. Imagine blowing out your candles in six months and being even closer to your health goals.	生日 ½  快乐！今天是完美的一天，在下一年您长大一岁之前，开始您的健康之路。想象一下，在六个月内吹熄蜡烛，并且更接近您的健康目标。
You’re in luck! We’re giving you 15 days of HealthTap Prime — FREE! Talk to a doctor via live video or text chat 24/7 with any mobile device or personal computer. It's the easiest way to get the answers and advice you need to start becoming a healthier, happier you!	您很幸运！我们给你15天的HealthTap Prime - 免费！使用任何移动设备或个人计算机，全天24小时通过实时视频或文字聊天与医生交谈。这是获得答案和建议最简单的方法，您需要开始成为一个更健康，更快乐的您！
15 days of HealthTap Prime — 	HealthTap Prime 15天免费— 
We hope this makes your life happier AND healthier this year :)	我们希望能够让您今年的生活更加快乐和健康。
Here's to celebrating your special day!	在这里庆祝您特别的一天！
Here are all the awesome FREE things you get:	这里是您得到的所有极好的和免费的东西。
Doctor Answers	医生解答
Ask your health questions 24/7 and get trustworthy answers from top doctors	询问您的健康问题，并且从顶级医生那里得到可靠的答案。
Doctor curated content	医生策划内容
Access doctor answers, tips, recommended apps and articles based on your health interests.	基于您的健康利益，来访问医生的答案，小贴士，推荐的应用程序和文章。
Doctor checklists	医生清单
Achieve your health goals with doctor checklists and timely reminders	通过医生清单和及时提醒实现您的健康目标
Member Tip Digest	会员小贴士摘要
TipTap:	TipTap:
Share this tip!	分享这个小贴士！
How would you like to learn more about your health, get help when you need it, and take action to feel good?	您想如何了解更多关于您的健康问题，当您需要它怎样得到帮助，并采取行动感觉良好的方法？
I’m proud to be connected to the world’s most trusted source of doctor-created health information. Looking forward to you joining!	我很自豪能够连接到世界上最可靠的，由医生创建的健康信息资料库。期待您的加入！
With kind regards,	亲切的问候，
said in the update:	在更新中说道：
Please confirm your appointment or find another time that works better for you.	请确认您的预约或找到另一个更适合您的时间。
A message for you:	给您的一条消息：
How are you feeling?	您感觉怎么样？
Great work adding a condition to your profile! Now take the next step by connecting virtually with a doctor hand-picked just for you based on your interests:	您的个人资料中添加了一项优秀的工作！现在采取下一步，虚拟连接与根据您的兴趣为您选择的医生：
With HealthTap Concierge, you can easily schedule appointments, connect for live video or text consults, and send secure messages, day or night. It’s a great way to get a second opinion or ask questions without having to go into a physical office.	使用HealthTap Concierge，您可以轻松安排预约，连接现场视频或文本咨询，以及发送安全消息，且无论白天或黑夜。这是一个很好的来获得第二意见或询问问题的方式，并且不必进入实体办公室。
You can consult with these doctors to:	您可以咨询这些医生：
Note:	注意：
Replies to this email will not reach me. To ask me about a health concern, please accept this invitation and send me a message or schedule a virtual appointment with me on HealthTap. If you believe you may have an emergency, call 911 or immediately go to the ER.	我收不到此电子邮件的回复。如果要问我有关健康问题，请接受此邀请，并向我发送消息或在HealthTap上安排一个和我的虚拟预约。如果您认为您可能有紧急情况，请打911或立即去ER。
And many more reasons!	和更多的原因！
Try one of these top doctors instead:	请尝试这些顶级医生之一：
And remember, if you ever need to talk to a doctor immediately, you can use HealthTap Prime, which gives you 24/7 access to primary-care physicians via video or text chat from any phone or computer.	并且记住，如果您需要立即和医生交谈，您可以使用HealthTap Prime黄金会员，它可以通过视频或文本聊天的形式，从任何手机或计算机上，全天候地访问初级保健医生。
If this date doesn’t work, you may select a different time when confirming your appointment.	如果此日期无效，您可以在确认预约时选择其他时间。
Replies to this message via email will not reach the doctor. To ask questions about a health concern, please accept this invitation to send a message or schedule a virtual appointment with a doctor.	通过电子邮件回复此消息，将不会传达给医生。如果您要询问有关健康问题，请接受此邀请，来发送消息或安排与医生的虚拟预约。
Please sign into HealthTap using your desktop browser or mobile app 5 to 10 minutes before your scheduled appointment and ensure that your microphone and webcam are turned on and working. We’ll start your Virtual Appointment automatically at the right time. We want to let you know that if you are more than five minutes late, you will be charged for the appointment and the time slot will be given to another patient.	请在预定预约前5至10分钟，使用桌面浏览器或移动应用程序登录HealthTap，并确保您的麦克风和网络摄像头已打开并正常工作。我们将在正确的时间自动启动您的虚拟预约。我们想让您知道，如果您迟到超过五分钟，您仍将被收取约定费用，并且预约时间将被给予另一个患者。
Need to cancel or change your appointment? No worries! You can	需要取消或更改您的预约吗？别担心！您可以
any time. Just give us 24 hours notice out of professional courtesy to the doctor.	随时。只要给我们24小时通知的专业礼貌医生。
After that, unfortunately we won't be able to refund your fee.	之后，很抱歉，我们将无法退还您的费用。
To start your consult you can also use the button below 5 min before your appointment time.	如果要开始咨询，您还可以在约定时间之前5分钟使用按钮。
Please log onto HealthTap using your desktop browser or mobile app 5-10 minutes before your scheduled appointment, and ensure that your microphone and webcam are turned on and working. Please be prompt as we’ll start your Virtual Appointment automatically at your appointment time.	请在预约5-10分钟前，使用桌面浏览器或移动应用程序登录HealthTap，并确保您的麦克风和网络摄像头已打开并正常工作。请提示我们，以确保我们将在您的预约时间，自动启动您的虚拟预约。
Please be advised that if you’re more than five minutes late, you still will be charged for the appointment, and the time slot will be given to another patient.	请注意，如果您迟到超过五分钟，仍然需要被收取预约费用，并且预约时间将提供给另一个患者。
Is it time to start your appointment?	是时候开始您的预约吗？
any time.	随时。
Please note that appointments cancelled less than 24 hours from the appointment time will not be refunded.	请注意，从预约时间起，取消不到24小时的预约将不予退还费用。
43	43
OVERVIEW	概述
Earnings*	收益*
$90	$90
This week	本周
$1,235	$1,235
WEEKLY EARNINGS	每周收益
Week of: Aug 9-Aug 15, 2015	周：2015年8月9日-8月15
Total earnings: 	总收益： 
BALANCE	余额
Outstanding balance: 	未付余额： 
Total payments to date: 	当前付款总额： 
EARN MORE	赚的更多
Be creative! Our associates have found that a single effective social media post can drive multiple signups. Be sure include your unique referral link to receive credit for your signups:	有创意！我们的同事发现，一个有效的社交媒体帖子可以驱动多个注册。请务必添加您的唯一推荐链接，以便接受您的注册信用额度：
TIP	小贴士
Gaby got	Gaby获得了
12 Prime subscriptions in 10 days	10天内的12 Prime订阅
with a single facebook post, so we asked her to share her secrets.	与一个Facebook贴文，所以我们要求她分享她的秘密。
“Wonder how I'm getting all those subscriptions? Here are three pointers to help you. I don't have much sales experience, but I do love telling stories. Any good story has to answer three questions:	“想知道我如何得到所有这些订阅？这里有三个指示可以帮助您。我没有太多的销售经验，但我很喜欢讲故事。任何好的故事都必须回答三个问题：
1.  Who is this story for?	1.这个故事是谁？
2.  Why does this story matter?	2.为什么这个故事很重要？
3.  What do you want the reader to do or get out of it?	3.您想让读者做或者不做什么？
These three questions and their answers can help you get to where you want to do: making money by telling your audience about a service that will benefit them. HealthTap Prime is a paid subscription service for anytime, anywhere primary care Virtual Consults with doctors (HD video or chat, right from your computer or mobile device), advice, prescriptions, and reminders. You earn $25 for each sign up.”	这三个问题和他们的答案可以帮助到您想做的地方：通过告诉您的观众，一个将有利于他们的服务来赚钱。HealthTap Prime黄金会员是一种付费订阅服务，能随时随地提供普通门诊与医生的虚拟咨询（直接从您的计算机或移动设备进行高清视频或聊天），建议，处方和提醒。每次注册您的收入为25美元。
Stay tuned for more tips from Gaby in the coming weeks!	请关注Gaby在未来几周的更多小贴士！
Our mission is to help you  help your patients, and make the world a happier and healthier place.	我们的使命是帮助您，帮助您的患者，使世界成为一个更快乐和更健康的地方。
Feel free to reach out anytime to our team at	欢迎随时与我们的团队联系
(650) 376-6010	(650) 376-6010
concierge@healthtap.com	concierge@healthtap.com
In good health,	身体健康，
Congrats on completing your	恭喜您完成您的
Influencer earnings form!	Influencer收入表单！
Thank you for joining the	感谢您加入
HealthTap Ambassador Program!	HealthTap大使计划！
Here are the three services you can promote! Each of them provides access to top doctors who can give medical advice, prescribe medications, and order and review lab tests:	这里是您可以推动的三个服务！他们每个人都可以访问顶级医生，并且这些医生可以提供医疗建议，处方药物，以及订购和审查实验室测试：
Click to share your URL via email and social media! We’ll email you weekly reports on your earnings, and you’ll be paid seamlessly via PayPal each month*	点击通过电子邮件和社交媒体分享您的网址！我们会通过电子邮件向您发送有关收入的每周报告，并且您每个月将通过PayPal无偿支付*
Message or schedule a virtual appointment with doctors in over 137 specialties	与超过137种专业的医生通讯或安排虚拟预约
Your unique Concierge URL:	您唯一的Concierge网址：
Earn $5 for each Concierge consult purchased through your unique URL (retail price $39)	每个通过您的唯一网址（零售价格39美金）进行礼宾顾问购买的，您将赚取5美金
Reach more people by posting a widget on your website	通过在您的网站上发布小工具，吸引更多用户
Post this widget on your website or blog to help more people connect to doctors—an easy way to earn more money!	在您的网站或博客上发布此小部件，以帮助更多的人连接到医生，是一种赚更多钱的简单方式！
Simply copy the code below and paste it into your web page:	只需复制下面的代码，并将其粘贴到您的网页：
Prime Bundles	主要绑定
3 consults with primary care doctors to use anytime, anywhere	3次随时随地的门诊医生咨询
Your unique Prime bundles URL:	您唯一的Prime绑定网址：
Earn $5 for each Prime bundle purchased through your unique URL (retail price $49)	每个通过您的唯一网址（零售价格39美金）进行礼宾顾问购买的，您将赚取5美金
Prime Subscriptions	Prime订阅
Unlimited virtual consults with primary care doctors—anytime, anywhere	您可以随时随地，无限地与普通门诊医生进行虚拟咨询。
Your unique Prime subscription URL:	您唯一的Prime订阅网址：
Earn $25 for each Prime subscription purchased through your unique URL (retail price $99)	每个通过您的唯一网址（零售价格99美金）进行Prime订阅的，您将赚取25美金
We look forward to working with you! If you have any questions, please contact us at	我们很高兴与您一起工作！如果您有任何问题，请与我们联系
ambassador@healthtap.com	ambassador@healthtap.com
*Please see Agreement for additional information. PayPal may charge fees to receive payments; payments subject to anti-fraud protection holding period.	*获得其他信息，请查阅协议。PayPal可能收取付款费用；用于支付反欺诈保护期限。
Great news! A patient wants to get in touch with you using a HealthTap paid private message.	好消息！患者可能想要使用HealthTap付费私人消息与您联系。
HealthTap is the world’s leading Interactive Health Network that helps local patients find you based on your proven clinical expertise and the topics in medicine that you are known for in your community. Joining HealthTap as a doctor is free and takes less than a minute online or on your smartphone.	HealthTap是世界领先的互动健康网络，根据您熟知的临床专业知识可帮助当地患者，并且在您在社区中，通过您所熟知的医学主题找到您。作为医生加入HealthTap是免费的，并且只需不到一分钟的在线或在您的智能手机上。
Join HealthTap’s Medical Expert Network now to get your paid message and you will also:	立即加入HealthTap的医疗专家网络以获取您的付费消息，您还将：
Get your own free customizable mobile app (!) to better serve your patients	获取您自己可自定义的移动应用程序 (!)，能够更好地为您的患者服务
Enjoy personal rewards and a boost to your income	享受个人奖励，并提高您的收入
Enhance your reputation with a higher DocScore	通过更高的DocScore提高您的声誉
Gain recognition in the specialty topics that interest you	在您感兴趣的专业主题中获得认可
Attract new local patients and receive appointment requests online	吸引新的本地患者并在线接收预约请求
Share HIPAA-secure images and documents instantly with patients and colleagues anytime, anywhere	随时随地与患者和同事共享HIPAA安全图像和文档
You can also build your referral networks and connect with peers from Medical School, Residency, and beyond.	您还可以建立您的转诊网络，并与来自医学院，居留及其他地方的同学交流。
Give your patients access to the information they need from a source they can trust: you.	让您的病人可以从他们信任的来，获得他们需要的信息：您。
Sign up now to see your message. We look forward to welcoming you to HealthTap!	立即注册，查看您的信息。我们期待着您来HealthTap！
Sign up now.	现在注册。
All the best,	祝一切顺利，
PFA the attached file to delete experts	PFA附加文件删除专家
Low Consult Rating Feedback	低咨询评级反馈
ChatSession ID:	ChatSession ID:
Rating:	评分：
limited time, launch special pricing	限时特价
Try HealthTap Prime	尝试HealthTap Prime
today. You’ll have even more reasons to smile and feel good!	今天。您会获得更多微笑和感觉很好的理由！
Prime subscribers get:	Prime订阅者获得：
Back by popular demand–Buy 1, get 1 Free!	最受欢迎的需求——买1送1
Two doctor consults for the price of 1	这个医生咨询只要1个的价格
FINAL DAY	最后日期
Claim the offer now	立刻要求优惠
See how this offer helped one of our members:	了解此优惠如何帮助我们的会员：
Amy needed to get her cholesterol levels checked. With HealthTap’s new partnership with Quest Diagnostics, a doctor orders a lipid panel for her. Amy visits the nearest lab test center	Amy需要检查她的胆固醇水平。HealthTap与Quest Diagnostics的新合作伙伴关系，医生可以为她订购脂质面板。Amy访问最近的实验室测试中心
(2,200 available in the U.S.).	（在美国有2,200家可用）
When HealthTap receives her results, Amy sees Dr. Alder again online. He reviews the results and her medical history, then prescribes Statin, which she picks up at her local pharmacy that afternoon before her hiking trip.	当HealthTap收到她的结果时，Amy再次看到Alder医生在线。他检查结果和她的病史，然后给她开了他汀类药物，在她远足之前的下午，她可以在当地药店买到。
You too can get lab tests ordered and reviewed by U.S. doctors online!	您也可以得到美国医生在线订购和审查的实验室测试！
Limited-time offer–Buy 1, get 1 Free!	限时优惠——买1送1
2 days left	只剩2天
With advice and support from a caring doctor you can achieve all your health goals. See how this offer helped one of our members:	有了关怀医生的建议和支持，您可以实现所有的健康目标。了解此优惠如何帮助我们的会员：
Steve needed help managing his stress. After finding a useful tip by Dr. Anderson on HealthTap, he decides to see her online.	Steve需要帮助管理他的压力。Anderson医生在HealthTap上找到一个有用的小贴士后，他决定在线查看她。
Dr. Anderson reviews Steve’s medical history, they have a virtual consultation, and she creates a personalized checklist for him to follow.	Anderson医生回顾了Steve的病史，他们有一个虚拟的咨询，并且她创建一个个性化的清单来让他跟踪。
Thanks to Dr. Anderson’s specific action plan and HealthTap’s useful and timely push reminders, Steve feels more relaxed and learns to manage his stress.	幸亏有了Anderson医生的具体行动计划，和HealthTap有用且及时的推送提醒，Steve感到更轻松，学会管理他的压力。
What health goal do you want to achieve? Let HealthTap doctors help you too!	您想要实现什么健康目标？也让HealthTap的医生帮助您
Back by popular demand–BUY 1, GET 1 FREE!	最受欢迎的需求——买1送1
3 days left	只剩3天
Get the offer now	立刻获得优惠
Who ever thought you could see your doctor at the airport and pick up the prescription during your layover?	谁曾想过您可以在机场看到您的医生，并在您的停留期间拿起处方？
Jenny, mother of 3, was so relieved that Dr. Thompson could provide real-time advice about her son’s ear ache—he only had swimmer's ear and was prescribed Cortisporin Otic Solution (ear drops) that could be picked up during their 4 hour layover in LA.	3岁小孩的妈妈Jenny是这么放心的，Jenny医生可以提供关于她儿子的耳朵疼痛的实时建议 - 他只有游泳者的耳朵，被开出了皮质素耳溶液（耳滴） 的药方，并且在他们的4小时停留期间可以买到。
You too can benefit from having a doctor at your fingertips anywhere, anytime.	您也可以通过您的手指，在任何地方，任何时间从您的医生那里受益。
BUY 1, GET 1 FREE!	免费，买1送1！
4 days left	只剩4天
Claim this offer now	立刻要求此优惠
See how this offer helped one of our members Alex, and how it can also help and benefit you:	了解这项服务是如何帮助我们的会员Alex的，以及它如何帮助和惠及您：
Alex was on a camping trip and noticed a rash on his leg. He used HealthTap Concierge to get fast, expert advice from a doctor.	当Alex在野营旅行时，注意到他腿上的皮疹。他使用了HealthTap Concierge，以从医生那里获得快速，专业的建议。
In minutes, he was connected to Dr. Carson who informed him it was a poison oak reaction and advised to wash any exposed areas.	几分钟后，他与Carson医生取得联系，并得知这是一种毒性橡胶反应，建议清洗任何暴露的区域。
Based on his previous reactions, she prescribed a topical steroid, sent it to a pharmacy nearby, and was ready to pick up within a few hours.	根据他以前的反应，她开了一个局部类固醇，送到附近的药店，以备能在几个小时内取。
Three days later, Alex’s rash was almost completely healed thanks to the fast care from Dr. Carson.	幸亏有了Carson医生的快速护理，三天后，Alex的皮疹几乎完全愈合。
Don’t miss out on this amazing deal–buy one doctor consult, get another for FREE!	不要错过这个惊人的交易 - 买一个医生咨询，将得到另一个免费的名额！
I've found a great way for us to stay connected between visits.	我找到了一个保持我们之间联系的非常好的方法。
HealthTap is a free web and mobile service that allows you to ask health questions, receive daily health tips, and browse helpful information.	HealthTap是一个免费的网络和移动服务，允许您提出健康问题，接收每日健康小贴士，浏览有用的信息。
As your doctor, I have added you to my patient directory on HealthTap. By adding you to this list, your Health Profile will be visible to me. At any time, you can remove me as ‘Your doctor’ on my	作为您的医生，我已将您添加到HealthTap上，我的患者目录。通过将您添加到此列表，我可以看见您的健康档案。在任何时候，您都可以将我从您的「您的医生」页面移除。
page.	页。
I encourage you sign up for free and connect with me on HealthTap today.	我鼓励您免费注册，并今天在HealthTap上与我连接。
I'm excited to share with you a great free health app that I really like.	我很高兴与大家分享一个我真的很喜欢的，伟大的免费健康应用程序。
HealthTap provides you with answers tips and health information from tens of thousands of U.S. doctors – all for free! You can access it anytime, anywhere from your mobile phone or computer.	HealthTap为您提供来自数万名美国医生的答案小贴士和健康信息 - 并且全部免费！您可以随时随地从手机或计算机访问它。
Check it out today!	立刻查看！
You can now easily gain Free access to trusted health information 24/7 online and connect with me in a private, HIPAA-secure environment on HealthTap. I'm confident that you will really enjoy having healthcare at your fingertips!	您现在可以轻松获得全天24小时在线免费访问可靠健康信息的权限，并在HealthTap上的隐私的HIPAA安全环境中与我联系。我相信，您会享受到就在您指尖的医疗保健！
I'd love to give you the gift of health with a free HealthTap membership.	我很愿意给您健康的礼物，一个免费的HealthTap会员。
Dear colleague,	亲爱的同事，
Please join me today! To create your Free HealthTap account,	请立刻加入我们！免费创建您的HealthTap账号，
Link not working? You can also copy and paste this into your browser:	无效链接？您也可以将其复制并粘贴到浏览器中：
Or learn more about HealthTap	或了解有关HealthTap的更多信息
To see answers, other questions like this one and more,	看看像这一个和更多的答案，其他问题
Thank you for your interest in joining HealthTap's Medical Expert Network. Your verification has been held up due to one of many possible circumstances, most commonly a typographical error in your application (usually related to state license).	感谢您有兴趣加入HealthTap的医疗专家网络。您的验证因许多可能的情况之一而被搁置，最常见的是您的申请中的排字错误（通常与国家许可相关）。
 or call (650) 644-1833 to discuss the status of your application.	 或拨打(650) 644-1833来讨论您的应用程序的状态。
Please contact 	请联系 
